"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1441,      -5.293028634,      -4.083104429,      -4.355797611,      -3.244258634,      -8.026803276
          0,           0,        1442,      -5.292732361,      -4.085959072,      -4.354534982,      -3.243911243,      -8.025461368
          0,           0,        1443,      -5.292946191,      -4.088658133,      -4.353006401,      -3.244059671,      -8.024129765
          0,           0,        1444,      -5.293673519,      -4.091183557,      -4.351227783,      -3.244709008,      -8.022808297
          0,           0,        1445,      -5.294915964,      -4.093519265,      -4.349218668,      -3.245862464,      -8.021496487
          0,           0,        1446,        -5.2966734,      -4.095651477,      -4.347001766,      -3.247521422,      -8.020194205
          0,           0,        1447,      -5.298943938,      -4.097568992,      -4.344602436,      -3.249685436,      -8.018901164
          0,           0,        1448,      -5.301723856,      -4.099263431,      -4.342048153,      -3.252352183,      -8.017617019
          0,           0,        1449,      -5.305007483,      -4.100729414,      -4.339367962,      -3.255517365,      -8.016341407
          0,           0,        1450,       -5.30878703,      -4.101964673,      -4.336591947,      -3.259174564,      -8.015074082
          0,           0,        1451,       -5.31305237,      -4.102970106,      -4.333750731,      -3.263315042,      -8.013815211
          0,           0,        1452,      -5.317790769,      -4.103749738,      -4.330875019,      -3.267927488,      -8.012573792
          0,           0,        1453,      -5.322986547,       -4.10431063,      -4.327995189,      -3.272997713,      -8.011308805
          0,           0,        1454,      -5.328620702,      -4.104662712,      -4.325140941,       -3.27850828,      -8.010061557
          0,           0,        1455,      -5.334670467,      -4.104818554,      -4.322341003,      -3.284438088,      -8.008822601
          0,           0,        1456,      -5.341108818,      -4.104793093,      -4.319622891,      -3.290761898,        -8.0075923
          0,           0,        1457,      -5.347903945,      -4.104603315,      -4.317012721,      -3.297449812,      -8.006368429
          0,           0,        1458,      -5.355018683,      -4.104267917,      -4.314535075,      -3.304466719,      -8.005146251
          0,           0,        1459,      -5.362409943,      -4.103806944,      -4.312212903,       -3.31177172,      -8.003939453
          0,           0,        1460,      -5.370028151,       -4.10324143,      -4.310067461,      -3.319317559,      -8.002746005
          0,           0,        1461,      -5.377816757,      -4.102593046,      -4.308118288,      -3.327050102,      -8.001491583
          0,           0,        1462,      -5.385711844,      -4.101883755,      -4.306383192,       -3.33490791,      -8.000248826
          0,           0,        1463,      -5.393641933,      -4.101135502,       -4.30487827,      -3.342821961,      -7.999019047
          0,           0,        1464,      -5.401528028,      -4.100369919,      -4.303617926,      -3.350715615,      -7.997794435
          0,           0,        1465,       -5.40928403,      -4.099608069,      -4.302614913,      -3.358504895,      -7.996574342
          0,           0,        1466,      -5.416817583,      -4.098870223,      -4.301880364,      -3.366099181,       -7.99535795
          0,           0,        1467,      -5.424031455,      -4.098175662,      -4.301423836,       -3.37340242,       -7.99414638
          0,           0,        1468,      -5.430825507,      -4.097542515,      -4.301253345,      -3.380314908,      -7.992942288
          0,           0,        1469,      -5.437099281,      -4.096987627,      -4.301375398,      -3.386735686,       -7.99175623
          0,           0,        1470,      -5.442755143,      -4.096526454,      -4.301795022,      -3.392565533,      -7.990557018
          0,           0,        1471,      -5.447701884,      -4.096172975,      -4.302515781,      -3.397710459,      -7.989355575
          0,           0,        1472,      -5.451858551,      -4.095939637,      -4.303539788,      -3.402085509,       -7.98815603
          0,           0,        1473,      -5.455158228,      -4.095837301,      -4.304867701,      -3.405618618,      -7.986954341
          0,           0,        1474,      -5.457551433,      -4.095875217,      -4.306498714,      -3.408254193,       -7.98573323
          0,           0,        1475,      -5.459008785,      -4.096061002,      -4.308430536,      -3.409956067,         -7.984536
          0,           0,        1476,      -5.459522654,      -4.096400624,      -4.310659356,       -3.41070951,      -7.983349673
          0,           0,        1477,      -5.459107596,      -4.096898402,        -4.3131798,      -3.410522069,      -7.982170874
          0,           0,        1478,       -5.45779953,      -4.097557007,      -4.315984881,      -3.409423142,      -7.980998795
          0,           0,        1479,      -5.455653746,       -4.09837746,      -4.319065932,      -3.407462322,      -7.979833323
          0,           0,        1480,      -5.452741973,      -4.099359144,      -4.322412542,      -3.404706716,      -7.978674595
          0,           0,        1481,      -5.449148832,       -4.10049981,      -4.326012476,      -3.401237539,      -7.977522866
          0,           0,        1482,      -5.444967999,      -4.101795594,      -4.329851601,      -3.397146302,      -7.976378326
          0,           0,        1483,       -5.44029842,      -4.103241024,      -4.333913807,       -3.39253096,      -7.975240942
          0,           0,        1484,       -5.43524084,      -4.104829049,      -4.338180937,      -3.387492299,      -7.974110266
          0,           0,        1485,      -5.429894811,      -4.106551058,      -4.342632727,      -3.382130761,      -7.972986474
          0,           0,        1486,      -5.424356306,      -4.108396915,      -4.347246759,      -3.376543855,      -7.971870052
          0,           0,        1487,      -5.418715933,         -4.110355,      -4.351998443,      -3.370824171,       -7.97076154
          0,           0,        1488,      -5.413057726,      -4.112412264,      -4.356861028,      -3.365057994,      -7.969661469
          0,           0,        1489,      -5.407458447,      -4.114554294,      -4.361805652,      -3.359324456,      -7.968569986
          0,           0,        1490,      -5.401987293,      -4.116765402,       -4.36680144,      -3.353695127,      -7.967487372
          0,           0,        1491,      -5.396705935,      -4.119028727,      -4.371815677,       -3.34823396,      -7.966414105
          0,           0,        1492,      -5.391668783,      -4.121326359,      -4.376814029,      -3.342997497,      -7.965364507
          0,           0,        1493,      -5.386923411,      -4.123639493,      -4.381760851,      -3.338035259,       -7.96427698
          0,           0,        1494,      -5.382511076,      -4.125948605,      -4.386619575,      -3.333390242,      -7.963205688
          0,           0,        1495,      -5.378467282,      -4.128233653,      -4.391353179,      -3.329099474,      -7.962141852
          0,           0,        1496,      -5.374822351,      -4.130474307,      -4.395924739,      -3.325194592,       -7.96108736
          0,           0,        1497,       -5.37160198,      -4.132650205,      -4.400298057,      -3.321702405,      -7.960042287
          0,           0,        1498,      -5.368827756,      -4.134741227,      -4.404438337,       -3.31864543,       -7.95900717
          0,           0,        1499,       -5.36651763,      -4.136727791,      -4.408312922,      -3.316042377,      -7.957983191
          0,           0,        1500,      -5.364686334,      -4.138591164,      -4.411892025,      -3.313908589,      -7.956972571
          0,           0,        1501,      -5.363345751,      -4.140313775,      -4.415149454,      -3.312256422,      -7.955975346
